@relation 'final_des3 - Copy-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last_clustered'

@attribute Instance_number numeric
@attribute DATE {Weekday,Weekends}
@attribute TIME {Night,Evening,Mid_Night,Early_Morning,Afternoon,Morning,Noon}
@attribute Road_type {Road,highway}
@attribute ENVIRONMENT {'01 - Clear','05 - Drifting Snow','03 - Snow','02 - Rain','04 - Freezing Rain','07 - Fog/mist/smoke/dust','06 - Strong wind','00 - Unknown'}
@attribute LIGHT {'07 - Dark','01 - Daylight','05 - Dusk','03 - Dawn','00 - Unknown'}
@attribute SURFACE_CONDITION {'01 - Dry','06 - Ice','02 - Wet','04 - Slush','03 - Loose snow','05 - Packed snow','00 - Unknown','99 - Other','08 - Loose sand or gravel','07 - Mud','09 - Spilled liquid'}
@attribute TRAFFIC_CONTROL {'10 - No control','02 - Stop sign','01 - Traffic signal','03 - Yield sign','07 - School bus','09 - Traffic controller','11 - Roundabout','08 - Traffic gate',Unknown}
@attribute COLLISION_CLASSIFICATION {Injury,'P.D. only'}
@attribute IMPACT_TYPE {'02 - Angle','01 - Approaching','06 - SMV unattended vehicle','03 - Rear end','07 - SMV other','04 - Sideswipe','05 - Turning movement','99 - Other'}
@attribute Location {Ottawa_west,Ottawa_south,downtown,Ottawa_east,mid_town}
@attribute NO_OF_PEDESTRIANS {0,1,2,4}
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8}

@data
7224,Weekday,Mid_Night,Road,'01 - Clear','05 - Dusk','01 - Dry','10 - No control','P.D. only','06 - SMV unattended vehicle',downtown,0,cluster1
7225,Weekday,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','06 - SMV unattended vehicle',Ottawa_south,0,cluster1
7226,Weekday,Mid_Night,Road,'01 - Clear','07 - Dark','01 - Dry','10 - No control','P.D. only','07 - SMV other',Ottawa_south,0,cluster4
7227,Weekday,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal','P.D. only','03 - Rear end',downtown,0,cluster6
7228,Weekday,Mid_Night,Road,'01 - Clear','07 - Dark','01 - Dry','10 - No control',Injury,'07 - SMV other',Ottawa_south,0,cluster4
7229,Weekday,Mid_Night,highway,'02 - Rain','07 - Dark','02 - Wet','10 - No control','P.D. only','07 - SMV other',Ottawa_west,0,cluster7
7230,Weekday,Mid_Night,Road,'02 - Rain','07 - Dark','02 - Wet','02 - Stop sign','P.D. only','07 - SMV other',downtown,0,cluster4
7231,Weekday,Noon,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal',Injury,'03 - Rear end',Ottawa_east,0,cluster5
7232,Weekday,Noon,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','05 - Turning movement',Ottawa_east,0,cluster1
7233,Weekday,Noon,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal','P.D. only','05 - Turning movement',downtown,0,cluster4
7234,Weekday,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','02 - Angle',downtown,0,cluster8
7235,Weekday,Mid_Night,Road,'01 - Clear','00 - Unknown','01 - Dry','10 - No control','P.D. only','06 - SMV unattended vehicle',Ottawa_south,0,cluster1
7236,Weekday,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal',Injury,'03 - Rear end',Ottawa_south,0,cluster6
7237,Weekday,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal',Injury,'03 - Rear end',downtown,0,cluster6
7238,Weekday,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal','P.D. only','04 - Sideswipe',downtown,0,cluster8
7239,Weekday,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','04 - Sideswipe',downtown,0,cluster8
7240,Weekday,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','06 - SMV unattended vehicle',mid_town,0,cluster2
7241,Weekday,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal','P.D. only','03 - Rear end',downtown,0,cluster6
7242,Weekday,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','03 - Rear end',mid_town,0,cluster2
7243,Weekday,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','04 - Sideswipe',mid_town,0,cluster8
7244,Weekday,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal','P.D. only','02 - Angle',downtown,0,cluster5
7245,Weekday,Night,Road,'02 - Rain','01 - Daylight','02 - Wet','02 - Stop sign','P.D. only','03 - Rear end',mid_town,0,cluster1
7246,Weekday,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal',Injury,'03 - Rear end',mid_town,0,cluster6
7247,Weekday,Afternoon,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal','P.D. only','03 - Rear end',mid_town,0,cluster2
7248,Weekday,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal','P.D. only','03 - Rear end',mid_town,0,cluster6
7249,Weekday,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control',Injury,'03 - Rear end',mid_town,0,cluster1
7250,Weekday,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal','P.D. only','02 - Angle',mid_town,0,cluster6
7251,Weekday,Mid_Night,Road,'01 - Clear','07 - Dark','01 - Dry','10 - No control','P.D. only','06 - SMV unattended vehicle',Ottawa_west,0,cluster4
7252,Weekday,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','03 - Rear end',downtown,0,cluster1
7253,Weekday,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal','P.D. only','03 - Rear end',downtown,0,cluster6
7254,Weekday,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal','P.D. only','04 - Sideswipe',downtown,0,cluster6
7255,Weekday,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal','P.D. only','05 - Turning movement',downtown,0,cluster6
7256,Weekday,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','02 - Stop sign',Injury,'03 - Rear end',mid_town,0,cluster1
7257,Weekday,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal','P.D. only','03 - Rear end',mid_town,0,cluster6
7258,Weekday,Noon,Road,'01 - Clear','03 - Dawn','01 - Dry','01 - Traffic signal','P.D. only','03 - Rear end',Ottawa_south,0,cluster6
7259,Weekday,Mid_Night,Road,'01 - Clear','05 - Dusk','01 - Dry','01 - Traffic signal','P.D. only','07 - SMV other',downtown,0,cluster4
7260,Weekday,Mid_Night,highway,'01 - Clear','07 - Dark','01 - Dry','01 - Traffic signal','P.D. only','03 - Rear end',downtown,0,cluster4
7261,Weekday,Mid_Night,Road,'01 - Clear','07 - Dark','01 - Dry','10 - No control','P.D. only','07 - SMV other',mid_town,0,cluster2
7262,Weekday,Mid_Night,Road,'01 - Clear','07 - Dark','01 - Dry','01 - Traffic signal','P.D. only','05 - Turning movement',Ottawa_east,0,cluster4
7263,Weekday,Night,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','04 - Sideswipe',mid_town,0,cluster1
7264,Weekday,Morning,Road,'01 - Clear','03 - Dawn','01 - Dry','02 - Stop sign','P.D. only','07 - SMV other',downtown,0,cluster1
7265,Weekday,Early_Morning,Road,'01 - Clear','07 - Dark','01 - Dry','10 - No control','P.D. only','06 - SMV unattended vehicle',downtown,0,cluster1
7266,Weekday,Noon,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal','P.D. only','02 - Angle',downtown,0,cluster6
7267,Weekday,Noon,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal','P.D. only','02 - Angle',downtown,0,cluster6
7268,Weekday,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal','P.D. only','03 - Rear end',Ottawa_east,0,cluster6
7269,Weekday,Afternoon,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','03 - Rear end',Ottawa_east,0,cluster2
7270,Weekday,Afternoon,Road,'00 - Unknown','01 - Daylight','00 - Unknown','10 - No control','P.D. only','06 - SMV unattended vehicle',downtown,0,cluster1
7271,Weekends,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal','P.D. only','04 - Sideswipe',Ottawa_west,0,cluster6
7272,Weekday,Afternoon,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control',Injury,'05 - Turning movement',Ottawa_west,0,cluster2
7273,Weekday,Afternoon,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','04 - Sideswipe',mid_town,0,cluster2
7274,Weekday,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal','P.D. only','04 - Sideswipe',downtown,0,cluster8
7275,Weekday,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal','P.D. only','03 - Rear end',downtown,0,cluster6
7276,Weekday,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal',Injury,'05 - Turning movement',downtown,0,cluster4
7277,Weekday,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal',Injury,'07 - SMV other',Ottawa_west,1,cluster5
7278,Weekday,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal',Injury,'05 - Turning movement',downtown,0,cluster4
7279,Weekday,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','02 - Stop sign',Injury,'05 - Turning movement',mid_town,0,cluster2
7280,Weekday,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','04 - Sideswipe',mid_town,0,cluster8
7281,Weekday,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','99 - Other',Ottawa_west,0,cluster8
7282,Weekday,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','03 - Rear end',mid_town,0,cluster2
7283,Weekday,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','03 - Rear end',mid_town,0,cluster2
7284,Weekday,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','03 - Rear end',downtown,0,cluster1
7285,Weekday,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','04 - Sideswipe',Ottawa_east,0,cluster1
7286,Weekday,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','04 - Sideswipe',Ottawa_west,0,cluster1
7287,Weekday,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','05 - Turning movement',Ottawa_west,0,cluster1
7288,Weekday,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal','P.D. only','02 - Angle',downtown,0,cluster6
7289,Weekday,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','02 - Stop sign','P.D. only','04 - Sideswipe',downtown,0,cluster1
7290,Weekday,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal',Injury,'03 - Rear end',downtown,0,cluster6
7291,Weekday,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','05 - Turning movement',Ottawa_south,0,cluster1
7292,Weekday,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','02 - Stop sign',Injury,'05 - Turning movement',Ottawa_east,0,cluster1
7293,Weekday,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','03 - Rear end',downtown,0,cluster1
7294,Weekday,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','04 - Sideswipe',downtown,0,cluster1
7295,Weekday,Mid_Night,Road,'01 - Clear','07 - Dark','01 - Dry','10 - No control','P.D. only','06 - SMV unattended vehicle',mid_town,0,cluster2
7296,Weekday,Night,highway,'02 - Rain','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','03 - Rear end',Ottawa_south,0,cluster6
7297,Weekday,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','06 - SMV unattended vehicle',downtown,0,cluster1
7298,Weekday,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal','P.D. only','04 - Sideswipe',Ottawa_east,0,cluster8
7299,Weekends,Evening,Road,'02 - Rain','01 - Daylight','02 - Wet','02 - Stop sign',Injury,'07 - SMV other',downtown,1,cluster3
7300,Weekday,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','03 - Rear end',downtown,0,cluster1
7301,Weekday,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','02 - Stop sign','P.D. only','06 - SMV unattended vehicle',downtown,0,cluster8
7302,Weekday,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal','P.D. only','04 - Sideswipe',downtown,0,cluster6
7303,Weekday,Afternoon,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','02 - Angle',Ottawa_south,0,cluster2
7304,Weekday,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal','P.D. only','03 - Rear end',mid_town,0,cluster6
7305,Weekday,Mid_Night,Road,'01 - Clear','07 - Dark','01 - Dry','01 - Traffic signal','P.D. only','03 - Rear end',mid_town,0,cluster4
7306,Weekday,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','02 - Stop sign','P.D. only','07 - SMV other',Ottawa_south,0,cluster1
7307,Weekends,Night,Road,'02 - Rain','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','03 - Rear end',Ottawa_west,0,cluster3
7308,Weekday,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal','P.D. only','03 - Rear end',mid_town,0,cluster2
7309,Weekday,Afternoon,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal',Injury,'05 - Turning movement',mid_town,0,cluster2
7310,Weekday,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control',Injury,'05 - Turning movement',downtown,0,cluster1
7311,Weekends,Night,Road,'02 - Rain','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','07 - SMV other',Ottawa_west,0,cluster5
7312,Weekday,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal','P.D. only','03 - Rear end',mid_town,0,cluster6
7313,Weekday,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','02 - Stop sign','P.D. only','06 - SMV unattended vehicle',downtown,0,cluster8
7314,Weekday,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal','P.D. only','03 - Rear end',downtown,0,cluster6
7315,Weekday,Mid_Night,Road,'01 - Clear','07 - Dark','01 - Dry','10 - No control','P.D. only','06 - SMV unattended vehicle',downtown,0,cluster4
7316,Weekday,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal','P.D. only','99 - Other',downtown,0,cluster5
7317,Weekday,Afternoon,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','04 - Sideswipe',mid_town,0,cluster2
7318,Weekday,Afternoon,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control',Injury,'03 - Rear end',downtown,0,cluster1
7319,Weekday,Afternoon,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','05 - Turning movement',downtown,0,cluster1
7320,Weekday,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal',Injury,'05 - Turning movement',mid_town,0,cluster2
7321,Weekday,Mid_Night,highway,'02 - Rain','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','03 - Rear end',Ottawa_west,0,cluster5
7322,Weekday,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal',Injury,'03 - Rear end',mid_town,0,cluster2
7323,Weekday,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','05 - Turning movement',mid_town,0,cluster2
7324,Weekday,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal','P.D. only','05 - Turning movement',Ottawa_west,0,cluster6
7325,Weekday,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal','P.D. only','02 - Angle',Ottawa_south,0,cluster5
7326,Weekday,Afternoon,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','02 - Angle',mid_town,0,cluster2
7327,Weekday,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal','P.D. only','03 - Rear end',mid_town,0,cluster2
7328,Weekday,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal',Injury,'02 - Angle',Ottawa_east,0,cluster5
7329,Weekday,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','04 - Sideswipe',mid_town,0,cluster1
7330,Weekday,Evening,highway,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal','P.D. only','04 - Sideswipe',downtown,0,cluster8
7331,Weekday,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','07 - SMV other',Ottawa_south,0,cluster0
7332,Weekday,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal',Injury,'05 - Turning movement',downtown,0,cluster4
7333,Weekday,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal','P.D. only','05 - Turning movement',Ottawa_south,0,cluster4
7334,Weekday,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal','P.D. only','04 - Sideswipe',downtown,0,cluster8
7335,Weekday,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','06 - SMV unattended vehicle',mid_town,0,cluster1
7336,Weekday,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal',Injury,'05 - Turning movement',mid_town,0,cluster2
7337,Weekday,Noon,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal','P.D. only','04 - Sideswipe',mid_town,0,cluster2
7338,Weekday,Evening,Road,'02 - Rain','01 - Daylight','02 - Wet','10 - No control','P.D. only','03 - Rear end',downtown,0,cluster3
7339,Weekday,Evening,Road,'02 - Rain','01 - Daylight','02 - Wet','01 - Traffic signal',Injury,'05 - Turning movement',downtown,0,cluster5
7340,Weekday,Evening,Road,'02 - Rain','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','03 - Rear end',downtown,0,cluster5
7341,Weekday,Mid_Night,Road,'01 - Clear','07 - Dark','01 - Dry','10 - No control','P.D. only','07 - SMV other',Ottawa_south,0,cluster4
7342,Weekday,Night,Road,'02 - Rain','01 - Daylight','02 - Wet','10 - No control','P.D. only','02 - Angle',Ottawa_east,0,cluster1
7343,Weekday,Night,Road,'02 - Rain','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','04 - Sideswipe',mid_town,0,cluster5
7344,Weekday,Night,Road,'02 - Rain','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','02 - Angle',downtown,0,cluster5
7345,Weekday,Night,Road,'02 - Rain','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','03 - Rear end',downtown,0,cluster6
7346,Weekday,Night,Road,'02 - Rain','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','03 - Rear end',downtown,0,cluster6
7347,Weekday,Evening,highway,'02 - Rain','01 - Daylight','02 - Wet','01 - Traffic signal',Injury,'03 - Rear end',Ottawa_west,0,cluster5
7348,Weekday,Night,highway,'02 - Rain','01 - Daylight','02 - Wet','10 - No control','P.D. only','04 - Sideswipe',mid_town,0,cluster1
7349,Weekday,Night,Road,'02 - Rain','01 - Daylight','02 - Wet','01 - Traffic signal',Injury,'02 - Angle',downtown,0,cluster5
7350,Weekday,Night,Road,'02 - Rain','01 - Daylight','02 - Wet','02 - Stop sign',Injury,'02 - Angle',downtown,0,cluster1
7351,Weekday,Night,Road,'02 - Rain','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','03 - Rear end',mid_town,0,cluster6
7352,Weekday,Night,Road,'02 - Rain','01 - Daylight','02 - Wet','10 - No control','P.D. only','03 - Rear end',downtown,0,cluster1
7353,Weekday,Night,Road,'02 - Rain','01 - Daylight','02 - Wet','10 - No control','P.D. only','07 - SMV other',Ottawa_west,0,cluster0
7354,Weekday,Night,Road,'01 - Clear','01 - Daylight','02 - Wet','10 - No control','P.D. only','03 - Rear end',mid_town,0,cluster1
7355,Weekday,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','07 - SMV other',Ottawa_south,0,cluster0
7356,Weekday,Night,Road,'02 - Rain','01 - Daylight','02 - Wet','10 - No control','P.D. only','04 - Sideswipe',downtown,0,cluster1
7357,Weekday,Mid_Night,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal',Injury,'03 - Rear end',mid_town,0,cluster2
7358,Weekday,Mid_Night,Road,'01 - Clear','01 - Daylight','02 - Wet','10 - No control','P.D. only','03 - Rear end',mid_town,0,cluster2
7359,Weekday,Night,Road,'02 - Rain','01 - Daylight','01 - Dry','10 - No control','P.D. only','03 - Rear end',Ottawa_south,0,cluster1
7360,Weekday,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','06 - SMV unattended vehicle',downtown,0,cluster8
7361,Weekday,Mid_Night,Road,'01 - Clear','07 - Dark','01 - Dry','01 - Traffic signal',Injury,'03 - Rear end',mid_town,0,cluster4
7362,Weekday,Mid_Night,Road,'01 - Clear','07 - Dark','01 - Dry','01 - Traffic signal',Injury,'02 - Angle',downtown,0,cluster4
7363,Weekends,Early_Morning,Road,'02 - Rain','07 - Dark','02 - Wet','01 - Traffic signal','P.D. only','03 - Rear end',downtown,1,cluster3
7364,Weekends,Early_Morning,Road,'01 - Clear','07 - Dark','01 - Dry','10 - No control','P.D. only','06 - SMV unattended vehicle',downtown,0,cluster1
7365,Weekday,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','02 - Stop sign','P.D. only','03 - Rear end',downtown,0,cluster1
7366,Weekends,Noon,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control',Injury,'07 - SMV other',Ottawa_south,0,cluster0
7367,Weekends,Noon,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','07 - SMV other',mid_town,0,cluster2
7368,Weekends,Morning,Road,'01 - Clear','07 - Dark','01 - Dry','10 - No control','P.D. only','06 - SMV unattended vehicle',mid_town,0,cluster2
7369,Weekday,Morning,highway,'01 - Clear','07 - Dark','01 - Dry','10 - No control','P.D. only','07 - SMV other',downtown,0,cluster7
7370,Weekends,Afternoon,Road,'01 - Clear','01 - Daylight','01 - Dry','02 - Stop sign','P.D. only','02 - Angle',mid_town,0,cluster2
7371,Weekday,Night,Road,'02 - Rain','01 - Daylight','02 - Wet','10 - No control','P.D. only','04 - Sideswipe',mid_town,0,cluster1
7372,Weekends,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','02 - Angle',downtown,0,cluster3
7373,Weekends,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','03 - Yield sign','P.D. only','03 - Rear end',Ottawa_east,0,cluster3
7374,Weekends,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control',Injury,'05 - Turning movement',mid_town,0,cluster1
7375,Weekends,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','03 - Yield sign','P.D. only','02 - Angle',Ottawa_east,0,cluster3
7376,Weekends,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','02 - Stop sign',Injury,'02 - Angle',Ottawa_east,0,cluster1
